"cd_tuss"|"ds_medicamento"|"ds_apresentacao"|"ds_laboratorio"|"dt_inicio_vigencia"|"dt_final_vigencia"|"dt_final_implantacao"|"registro_anvisa"
"90369521"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 7"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400012"
"90369548"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400039"
"90369564"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 15"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400047"
"90369580"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400055"
"90369602"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 30"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400063"
"90369637"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 60"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400071"
"90369386"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 1"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400020"
"90369416"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 2"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400098"
"90369440"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 4"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400101"
"90369475"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 8"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400111"
"90369505"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 12"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400128"
"90369645"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 90"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302400081"
"90312830"|"TADALAFILA"|"20 MG COM REV BL AL PLAS TRANS X 1"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1121304620011"
"90312848"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 2"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1121304620038"
"90312856"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 4"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1121304620054"
"90404653"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"3/1/2019"|""|"5/31/2019"|"1121304620127"
"90369530"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 7 "|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602020012"
"90369556"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 14"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602020020"
"90369572"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 15"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602020039"
"90369599"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 28"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602020047"
"90369629"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS TRANS X 30"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602020055"
"90369408"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 1 "|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602360018"
"90369432"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 2"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602360026"
"90369467"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 4"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602360034"
"90369491"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 8"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602360042"
"90369513"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS X 12"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"7/9/2017"|"1832602360050"
"90383370"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS OPC X 30"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1267501890040"
"90383389"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1267501890075"
"90383397"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1267501890083"
"90383567"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 4"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1267501890091"
"90407784"|"HISLAFI"|"5 MG COM REV CT BL AL PLAS OPC X 10"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320012"
"90407792"|"HISLAFI"|"5 MG COM REV CT BL AL PLAS OPC X 15"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320020"
"90407806"|"HISLAFI"|"5 MG COM REV CT BL AL PLAS OPC X 20"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320039"
"90407814"|"HISLAFI"|"5 MG COM REV CT BL AL PLAS OPC X 30"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320047"
"90407822"|"HISLAFI"|"5 MG COM REV CT BL AL PLAS OPC X 60"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320055"
"90407830"|"HISLAFI"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320071"
"90407849"|"HISLAFI"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320081"
"90407857"|"HISLAFI"|"20 MG COM REV CT BL AL PLAS OPC X 4"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320098"
"90407865"|"HISLAFI"|"20 MG COM REV CT BL AL PLAS OPC X 8"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320101"
"90407873"|"HISLAFI"|"20 MG COM REV CT BL AL PLAS OPC X 12"|"NOVA QUIMICA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1267503320111"
"90408683"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 4"|"GERMED FARMACEUTICA LTDA"|"3/1/2019"|""|"5/31/2019"|"1058307880092"
"90408691"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"GERMED FARMACEUTICA LTDA"|"3/1/2019"|""|"5/31/2019"|"1058307880076"
"90408705"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"GERMED FARMACEUTICA LTDA"|"3/1/2019"|""|"5/31/2019"|"1058307880084"
"90408713"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"3/1/2019"|""|"5/31/2019"|"1058307880041"
"90321561"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS PVC X 2"|"PRATI DONADUZZI & CIA LTDA"|"1/1/2016"|""|"3/31/2016"|"1256802480024"
"90321570"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS PVC X 4"|"PRATI DONADUZZI & CIA LTDA"|"1/1/2016"|""|"3/31/2016"|"1256802480032"
"90321588"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS PVC X 60 EMB FRAC"|"PRATI DONADUZZI & CIA LTDA"|"1/1/2016"|""|"3/31/2016"|"1256802480067"
"90321596"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS PVC X 150 EMB FRAC"|"PRATI DONADUZZI & CIA LTDA"|"1/1/2016"|""|"3/31/2016"|"1256802480083"
"90410599"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS TRANS PVC X 8"|"PRATI DONADUZZI & CIA LTDA"|"3/1/2019"|""|"5/31/2019"|"1256802480040"
"90369394"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1677304080073"
"90369424"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1677304080081"
"90369459"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 4"|"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1677304080091"
"90369483"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 8"|"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1677304080103"
"90369610"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS OPC X 30"|"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1677304080049"
"90345053"|"TADALAFILA"|"5 MG COM REV CT BL AL PLAS OPC X 30"|"EMS S/A"|"6/1/2016"|""|"8/31/2016"|"1023511340049"
"90345061"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"EMS S/A"|"6/1/2016"|""|"8/31/2016"|"1023511340073"
"90345070"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"EMS S/A"|"6/1/2016"|""|"8/31/2016"|"1023511340081"
"90345088"|"TADALAFILA"|"20 MG COM REV CT BL AL PLAS OPC X 4"|"EMS S/A"|"6/1/2016"|""|"8/31/2016"|"1023511340091"
"90389972"|"H-FOR"|"20 MG COM REV CT BL AL PLAS OPC X 1"|"EMS S/A"|"1/1/2018"|""|"3/31/2018"|"1023511630071"
"90389980"|"H-FOR"|"20 MG COM REV CT BL AL PLAS OPC X 2"|"EMS S/A"|"1/1/2018"|""|"3/31/2018"|"1023511630081"
"90329899"|"DALÍ"|" 20 MG COM REV CT BL AL PLAS TRANS X 2"|"SUPERA FARMA LABORATÓRIOS S.A"|"6/1/2016"|""|"8/31/2016"|"1037202430124"
"90329902"|"DALÍ"|"5 MG COM REV CT BL AL PLAS TRANS X 30"|"SUPERA FARMA LABORATÓRIOS S.A"|"6/1/2016"|""|"8/31/2016"|"1037202430078"
"90422864"|"ZYAD"|"5 MG COM REV CT BL AL PLAS TRANS X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"3/1/2019"|""|"5/31/2019"|"1057304700125"
"90369653"|"VYNDAQEL"|"20 MG CAP MOLE CT BL AL PLAS TRANS X 30"|"LABORATÓRIOS PFIZER LTDA"|"4/10/2017"|""|"7/9/2017"|"1021602420014"
"90234928"|"SAFLUTAN"|"15 MCG/ML SOL OFT CT 30 FLAC X 0,3 ML"|"MERCK SHARP & DOHME FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1002901810012"
"90392558"|"SAFLUTAN"|"15 MCG/ML SOL OFT CT 30 FLAC X 0,3 ML"|"MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA"|"1/1/2018"|""|"3/31/2018"|"1919800040019"
"90392566"|"SAFLUTAN"|"15 MCG/ML SOL OFT CT 90 FLAC X 0,3 ML"|"MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA"|"1/1/2018"|""|"3/31/2018"|"1919800040027"
"90077199"|"FUNED - TALIDOMIDA"|"100 MG COM CT ENV AL POLIET X 30"|"FUNDAÇÃO EZEQUIEL DIAS - FUNED"|"10/10/2012"|""|"8/31/2014"|"1120900310029"
"90081943"|"BISMU-JET"|"25 MG/ML + 25MG/ML + 15 MG/ML SUS OR FR PLAS OPC GOT X 20 ML"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058301020016"
"90040600"|"AFTINE"|"15 MG/ML + 25 MG/ML + 1 MG/ML + 15MG/ML SUS OR CT FR PLAS OPC GOT X 20 ML"|"CIFARMA CIENTÍFICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1156000800012"
"90297539"|"DEXTROTARTARATO DE BRIMONIDINA"|"2,0 MG/ML SOL OFT CT FR PLAS OPC CGT X 5 ML"|"NOVARTIS BIOCIENCIAS S.A"|"1/1/2018"|""|"3/31/2018"|"1006810850014"
"90006267"|"ALPHAGAN"|"0,2% SOL OFT CT FR PLAS OPC GOT X 10 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"10/10/2012"|""|"8/31/2014"|"1014701420028"
"90006275"|"ALPHAGAN"|"0,2% SOL OFT CT FR PLAS OPC GOT X 5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"10/10/2012"|""|"8/31/2014"|"1014701420011"
"90006283"|"ALPHAGAN P"|"0,15% SOL OFT CT FR PLAS OPC GOT X 5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"10/10/2012"|""|"8/31/2014"|"1014701420052"
"90006305"|"ALPHAGAN Z"|"0,1% SOL OFT CT FR PLAS OPC GOT X 5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"10/10/2012"|""|"8/31/2014"|"1014701420087"
"90346998"|"ALPHAGAN Z"|"0,1% SOL OFT CT FR PLAS OPC GOT X 3 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"10/1/2016"|""|"12/31/2016"|"1014701420079"
"90362217"|"TARTARATO DE BRIMONIDINA"|"2,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"4/10/2017"|""|"7/9/2017"|"1558403090015"
"90078748"|"ALPHABRIN P"|"1,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542301380018"
"90078675"|"ALPHABRIN"|"2,0MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542301380093"
"90080696"|"TARTARATO DE BRIMONIDINA"|"1,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML "|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542301440010"
"90080700"|"TARTARATO DE BRIMONIDINA"|"2,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542301440096"
"90401301"|"TARTARATO DE BRIMONIDINA"|"1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542301440177"
"90401310"|"TARTARATO DE BRIMONIDINA"|"1,0 MG/ML SOL OFT CX 50 FR GOT PLAS OPC X 5 ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542301440185"
"90401336"|"ALPHABRIN"|"1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542301380174"
"90401344"|"ALPHABRIN"|"1,0 MG/ML SOL OFT CX 50 FR GOT PLAS OPC X 5 ML"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542301380182"
"90128125"|"TARTARATO DE BRIMONIDINA"|"2 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML "|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304000013"
"90354044"|"TARTARATO DE BRIMONIDINA"|"2 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"12/31/2016"|"1832602530010"
"90323998"|"GLAUB"|"1MG/ML SOL OFT CT FR GOT PLAS OPC X 5ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"1/1/2016"|""|"3/31/2016"|"1049713500040"
"90208897"|"GLAUB"|"2 MG/ML SOL OFT CT FR PLAS OPC X 5 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"10/10/2012"|""|"8/31/2014"|"1049713500024"
"90384865"|"SIMBRINZA"|"10,0 MG / ML + 2,0 MG / ML SUS OFT CT FR GOT PLAS OPC X 8 ML"|"NOVARTIS BIOCIENCIAS S.A"|"1/1/2018"|""|"3/31/2018"|"1006811310021"
"90384873"|"SIMBRINZA"|"10,0 MG / ML + 2,0 MG / ML SUS OFT CT FR GOT PLAS OPC X 5 ML"|"NOVARTIS BIOCIENCIAS S.A"|"1/1/2018"|""|"3/31/2018"|"1006811310013"
"90006470"|"COMBIGAN"|"2,0 MG/ML + 5,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"1/1/2018"|""|"3/31/2018"|"1014701620019"
"90006488"|"COMBIGAN"|"2,0 MG/ML + 5,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"1/1/2018"|""|"3/31/2018"|"1014701620027"
"90375327"|"VISONEO"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML "|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"1/1/2018"|""|"3/31/2018"|"1558405330013"
"90375335"|"VISONEO"|"2 MG/ML + 5 MG/ML SOL OFT CX 50 FR PLAS OPC GOT X 5 ML (EMB HOSP)"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"1/1/2018"|""|"3/31/2018"|"1558405330021"
"90397096"|"TARTARATO DE BRIMONIDINA+MALEATO DE TIMOLOL"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"3/1/2019"|""|"5/31/2019"|"1558404100014"
"90371461"|"BRITENS"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"4/10/2017"|""|"7/9/2017"|"1049714010012"
"90371470"|"BRITENS"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"4/10/2017"|""|"7/9/2017"|"1049714010020"
"90414110"|"TARTARATO DE BRIMONIDINA + MALEATO DE TIMOLOL"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"3/1/2019"|""|"5/31/2019"|"1049714000017"
"90414128"|"TARTARATO DE BRIMONIDINA + MALEATO DE TIMOLOL"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"3/1/2019"|""|"5/31/2019"|"1049714000025"
"90417020"|"TINODIN"|"2 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML "|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"3/1/2019"|""|"5/31/2019"|"1781708470013"
"90394305"|"TRIPLENEX"|"0,1 MG/ML + 1,5 MG/ML + 6,83 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"3/1/2019"|""|"5/31/2019"|"1014701860011"
"90394313"|"TRIPLENEX"|"0,1 MG/ML + 1,5 MG/ML + 6,83 MG/ML SOL OFT CT FR GOT PLAS OPC X 7,5 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"3/1/2019"|""|"5/31/2019"|"1014701860028"
"90394321"|"TRIPLENEX"|"0,1 MG/ML + 1,5 MG/ML + 6,83 MG/ML SOL OFT CT FR GOT PLAS OPC X 10 ML"|"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA"|"3/1/2019"|""|"5/31/2019"|"1014701860036"
"90016211"|"SELOKEN"|"100 MG COM CT BL AL PLAS INC X 20"|"ASTRAZENECA DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1161800710014"
"90016238"|"SELOKEN"|"1 MG/ML SOL INJ CT 5 AMP VD INC X 5 ML"|"ASTRAZENECA DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1161800710030"
"90298837"|"SELOKEN"|"100 MG COM CT BL AL/AL X 30"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800710065"
"90298845"|"SELOKEN"|"100 MG COM CT BL AL/AL X 60"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800710073"
"90376161"|"BETACRIS"|"1 MG/ML SOL INJ IV CT 5 EST X AMP VD TRANS X 5 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804480013"
"90376170"|"BETACRIS"|"1 MG/ML SOL INJ IV CT 10 EST X AMP VD TRANS X 5 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804480021"
"90376455"|"TARTARATO DE METOPROLOL"|"1 MG/ML SOL INJ IV CT 5 EST X AMP VD TRANS X 5 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804470018"
"90376463"|"TARTARATO DE METOPROLOL"|"1 MG/ML SOL INJ IV CT 10 EST X AMP VD TRANS X 5 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804470026"
"90128133"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CT BL AL PLAS INC X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121302680017"
"90340701"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CT BL AL/PVC X 30"|"MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA"|"6/1/2016"|""|"8/31/2016"|"1181901670012"
"90164199"|"MICLOX"|"100 MG COM REV CT BL AL PVC INC X 30"|"MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA"|"10/10/2012"|""|"8/31/2014"|"1181900790014"
"90341210"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CX BL AL PVC/PVDC INC X 500 (EMB HOSP)"|"MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA"|"6/1/2016"|""|"8/31/2016"|"1181901670039"
"90341228"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CX BL AL PVC/PVDC INC X 200 (EMB HOSP)"|"MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA"|"6/1/2016"|""|"8/31/2016"|"1181901670020"
"90426940"|"MICLOX"|"100 MG COM REV CT BL AL PVC/PVDC INC X 30"|"MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA"|"6/1/2019"|""|"8/31/2019"|"1181900790057"
"90171381"|"LOPRESSOR"|"100 MG COM REV CT 2 BL AL PLAS INC X 10"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800660018"
"90322509"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CT BL AL PLAS OPC X 20"|"EMS SIGMA PHARMA LTDA"|"1/1/2016"|""|"3/31/2016"|"1356904500020"
"90322517"|"TARTARATO DE METOPROLOL"|"100 MG COM REV CT BL AL PLAS OPC X 30"|"EMS SIGMA PHARMA LTDA"|"1/1/2016"|""|"3/31/2016"|"1356904500039"
"90270452"|"SELOPRESS"|"100 MG + 12,5 MG COM CT BL AL AL X 20"|"ASTRAZENECA DO BRASIL LTDA"|"12/1/2013"|""|"8/31/2014"|"1161800720060"
"90298950"|"SELOPRESS"|"100 MG + 12,5 MG COM CT BL AL AL X 30"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800720109"
"90298969"|"SELOPRESS"|"100 MG + 12,5 MG COM CT BL AL AL X 60"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800720117"
"90131479"|"DETRUSITOL LA"|"4 MG CAP LIB PROL CT FR PLAS OPC X 30 "|"LABORATÓRIOS PFIZER LTDA"|"10/10/2012"|""|"8/31/2014"|"1021601720162"
"90381742"|"DETRUSITOL LA"|"4 MG CAP LIB PROL CT FR PLAS OPC X 30 "|"WYETH INDÚSTRIA FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1211003510021"
"90289471"|"CHAMPIX"|"1,0 MG COM REV CART BL AL PLAS INC X 56"|"LABORATÓRIOS PFIZER LTDA"|"5/1/2014"|""|"8/31/2014"|"1021602090022"
"90131223"|"CHAMPIX"|"1,0 MG COM REV CART BL AL PLAS INC X 28"|"LABORATÓRIOS PFIZER LTDA"|"10/10/2012"|""|"8/31/2014"|"1021602090049"
